symbol,total_trades,winning_trades,losing_trades,hit_rate,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,win_loss_ratio,profit_factor,expected_value_pct,avg_mfe_pct,avg_mae_pct,mfe_mae_ratio,avg_holding_days,sharpe_ratio,sortino_ratio,max_drawdown_pct,annualized_return_pct,buy_hold_return_pct,strategy_return_pct,outperformance_pct,trades,market_cap_cr,sector,industry,pe_ratio,pb_ratio,debt_to_equity,roe
RAMCOSYS.NS,7,3,4,42.86,15.68,-19.16,26.3,-25.32,0.82,0.61,-4.23,23.13,-14.63,1.58,166.86,-0.23,-0.74,57.71,-9.05,-4.7,-34.94,-30.24,"[{'entry_time': datetime.date(2024, 4, 2), 'entry_price': 283.5, 'exit_time': datetime.date(2025, 2, 21), 'exit_price': 315.75, 'max_gain_pct': 81.58729728147046, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 11.375661375661375, 'holding_days': 325}, {'entry_time': datetime.date(2025, 3, 25), 'entry_price': 340.5, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(430.04998779296875), 'max_gain_pct': 30.029368575624083, 'max_loss_pct': -2.819385052427496, 'shares': 1, 'profit_pct': np.float64(26.299555886334435), 'holding_days': 66}]",1603.828736,Technology,Software - Application,0,4.9834194,16.95,-0.10783
GSFC.NS,6,3,3,50.0,22.18,-14.54,50.08,-25.45,1.53,1.53,3.82,33.22,-11.82,2.81,171.67,0.16,0.49,25.45,1.73,249.21,8.09,-241.12,"[{'entry_time': datetime.date(2024, 4, 5), 'entry_price': 237.48414611816406, 'exit_time': datetime.date(2025, 3, 19), 'exit_price': 177.0399932861328, 'max_gain_pct': 8.694395911116857, 'max_loss_pct': -29.58687813311962, 'shares': 1, 'profit_pct': -25.451868606823247, 'holding_days': 348}, {'entry_time': datetime.date(2025, 3, 26), 'entry_price': 176.57000732421875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(199.92999267578125), 'max_gain_pct': 16.775213166752103, 'max_loss_pct': -3.5510018759572928, 'shares': 1, 'profit_pct': np.float64(13.229871655761318), 'holding_days': 65}]",7949.6364032,Basic Materials,Agricultural Inputs,13.452461,0.65449107,0.014,0.04753
MASPTOP50.NS,1,1,0,100.0,14.79,0.0,14.79,0.0,inf,inf,14.79,18.34,0.0,inf,39.0,0.0,0.0,0.0,4.4,91.6,14.79,-76.81,"[{'entry_time': datetime.date(2025, 4, 21), 'entry_price': 47.119998931884766, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(54.09000015258789), 'max_gain_pct': 18.33616210844605, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(14.79202329944605), 'holding_days': 39}]",0.0,Unknown,Unknown,27.371227,0.0,0.0,0.0
ESABINDIA.NS,2,1,1,50.0,7.52,-1.35,7.52,-1.35,5.57,5.57,3.09,18.81,-3.81,4.93,171.5,0.7,inf,1.35,1.31,302.02,6.07,-295.95,"[{'entry_time': datetime.date(2024, 4, 2), 'entry_price': 5217.27978515625, 'exit_time': datetime.date(2025, 1, 21), 'exit_price': 5146.76220703125, 'max_gain_pct': 25.43062983031616, 'max_loss_pct': -5.193959488400035, 'shares': 1, 'profit_pct': -1.3516158041903459, 'holding_days': 294}, {'entry_time': datetime.date(2025, 4, 11), 'entry_price': 4676.0498046875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(5027.7998046875), 'max_gain_pct': 12.18871096584887, 'max_loss_pct': -2.4304681748646435, 'shares': 1, 'profit_pct': np.float64(7.522374968020842), 'holding_days': 49}]",7735.136256,Industrials,Tools & Accessories,44.029617,21.40709,1.088,0.52575
TDPOWERSYS.NS,2,2,0,100.0,36.01,0.0,62.32,0.0,inf,inf,36.01,58.97,-2.49,23.73,204.5,1.37,0.0,0.0,13.58,2132.34,78.05,-2054.29,"[{'entry_time': datetime.date(2024, 3, 27), 'entry_price': 303.8444519042969, 'exit_time': datetime.date(2025, 2, 21), 'exit_price': 333.29998779296875, 'max_gain_pct': 55.62239268810184, 'max_loss_pct': -4.971277196770913, 'shares': 1, 'profit_pct': 9.694281302180764, 'holding_days': 331}, {'entry_time': datetime.date(2025, 3, 13), 'entry_price': 320.8999938964844, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(520.9000244140625), 'max_gain_pct': 62.32472244362023, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(62.32472244362023), 'holding_days': 78}]",8129.3770752,Industrials,Specialty Industrial Machinery,46.681618,9.449376,1.42,0.22304001
BIRLANU.BO,3,2,1,66.67,7.48,-15.01,13.02,-15.01,0.5,1.0,-0.02,19.2,-9.26,2.07,253.0,-0.0,-inf,15.01,-0.46,23.99,-2.08,-26.07,"[{'entry_time': datetime.date(2023, 11, 30), 'entry_price': 2686.525146484375, 'exit_time': datetime.date(2025, 1, 13), 'exit_price': 2283.300048828125, 'max_gain_pct': 15.26971947582367, 'max_loss_pct': -15.00916893273514, 'shares': 1, 'profit_pct': -15.00916893273514, 'holding_days': 410}, {'entry_time': datetime.date(2025, 5, 6), 'entry_price': 2042.75, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(2308.699951171875), 'max_gain_pct': 16.2623889938502, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(13.019211904142699), 'holding_days': 24}]",1731.4660352,Industrials,Building Products & Equipment,0,1.4291629,79.201,-0.026700001
PSB.NS,4,2,2,50.0,124.16,-23.55,244.87,-24.68,5.27,5.27,50.3,103.4,-15.47,6.68,259.75,0.45,44.53,41.56,17.6,194.67,108.48,-86.19,"[{'entry_time': datetime.date(2025, 1, 15), 'entry_price': 46.279998779296875, 'exit_time': datetime.date(2025, 4, 1), 'exit_price': 34.86000061035156, 'max_gain_pct': 7.670706882874613, 'max_loss_pct': -24.675882606232893, 'shares': 1, 'profit_pct': -24.675882606232893, 'holding_days': 76}, {'entry_time': datetime.date(2025, 4, 7), 'entry_price': 25.549999237060547, 'exit_time': datetime.date(2025, 4, 8), 'exit_price': 26.43000030517578, 'max_gain_pct': 3.44423128920796, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 3.44423128920796, 'holding_days': 1}]",22705.8876416,Financial Services,Banks - Regional,21.333334,1.8229462,0.0,0.06235
WINSOME.NS,1,0,1,0.0,0.0,-19.19,0.0,-19.19,0.0,0.0,-19.19,19.46,-19.19,1.01,272.0,0.0,-inf,19.19,-16.14,-44.62,-19.19,25.43,"[{'entry_time': datetime.date(2024, 4, 24), 'entry_price': 3.700000047683716, 'exit_time': datetime.date(2025, 1, 21), 'exit_price': 2.990000009536743, 'max_gain_pct': 19.459459981925296, 'max_loss_pct': -19.18918997288794, 'shares': 1, 'profit_pct': -19.18918997288794, 'holding_days': 272}]",12.9394248,Consumer Cyclical,Textile Manufacturing,0,-0.029500943,0.0,0.0
PILITA.NS,3,2,1,66.67,59.3,-15.07,69.68,-15.07,3.94,7.87,34.51,85.49,-13.12,6.51,431.67,0.96,inf,15.07,18.36,161.69,114.61,-47.08,"[{'entry_time': datetime.date(2023, 4, 18), 'entry_price': 6.949999809265137, 'exit_time': datetime.date(2023, 9, 4), 'exit_price': 10.350000381469727, 'max_gain_pct': 67.62589839210506, 'max_loss_pct': -2.158267951753135, 'shares': 1, 'profit_pct': 48.92087288508993, 'holding_days': 139}, {'entry_time': datetime.date(2023, 10, 19), 'entry_price': 10.949999809265137, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(18.579999923706055), 'max_gain_pct': 69.68036755566823, 'max_loss_pct': -20.091322809007252, 'shares': 1, 'profit_pct': np.float64(69.68036755566823), 'holding_days': 589}]",443.915008,Consumer Cyclical,"Furnishings, Fixtures & Appliances",85.86363,5.0985155,11.922,0.06826
KICL.NS,5,2,3,40.0,153.51,-10.03,297.75,-27.15,15.31,10.21,55.39,80.43,-12.52,6.42,210.6,0.45,4.55,29.24,28.12,279.3,207.34,-71.96,"[{'entry_time': datetime.date(2025, 4, 4), 'entry_price': 4378.10009765625, 'exit_time': datetime.date(2025, 4, 8), 'exit_price': 4252.5, 'max_gain_pct': 0, 'max_loss_pct': -6.387471645370931, 'shares': 1, 'profit_pct': -2.8688265424421915, 'holding_days': 4}, {'entry_time': datetime.date(2025, 4, 16), 'entry_price': 4576.60009765625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(5000.5), 'max_gain_pct': 13.92081641527996, 'max_loss_pct': -8.7903746096316, 'shares': 1, 'profit_pct': np.float64(9.262332152657077), 'holding_days': 44}]",2186.2313984,Financial Services,Asset Management,30.526764,0.2083377,0.0,0.0
ULTRACEMCO.NS,3,2,1,66.67,38.78,-12.21,59.87,-12.21,3.17,6.35,21.78,34.1,-5.62,6.07,363.67,0.74,inf,12.21,11.71,133.22,65.17,-68.05,"[{'entry_time': datetime.date(2022, 7, 11), 'entry_price': 5760.193359375, 'exit_time': datetime.date(2023, 1, 23), 'exit_price': 6778.388671875, 'max_gain_pct': 26.74554687190066, 'max_loss_pct': -2.0361322777318334, 'shares': 1, 'profit_pct': 17.676408567827618, 'holding_days': 196}, {'entry_time': datetime.date(2023, 1, 31), 'entry_price': 7011.7314453125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(11210.0), 'max_gain_pct': 74.52180100509568, 'max_loss_pct': -0.30483231715597175, 'shares': 1, 'profit_pct': np.float64(59.87491944652468), 'holding_days': 850}]",328739.7957632,Basic Materials,Building Materials,54.479866,4.649375,32.618,0.09003
LTTS.NS,8,3,5,37.5,10.54,-5.09,27.26,-13.53,2.07,1.24,0.77,15.85,-5.28,3.0,111.0,0.07,0.15,15.11,0.32,167.61,1.47,-166.14,"[{'entry_time': datetime.date(2025, 1, 22), 'entry_price': 5382.9501953125, 'exit_time': datetime.date(2025, 3, 20), 'exit_price': 4654.64990234375, 'max_gain_pct': 4.319192850836, 'max_loss_pct': -18.665415126354716, 'shares': 1, 'profit_pct': -13.529760940440383, 'holding_days': 57}, {'entry_time': datetime.date(2025, 5, 12), 'entry_price': 4448.89990234375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(4367.60009765625), 'max_gain_pct': 1.715037304582956, 'max_loss_pct': -1.8364024550925346, 'shares': 1, 'profit_pct': np.float64(-1.8274136634242995), 'holding_days': 18}]",46215.7479936,Technology,Information Technology Services,36.606846,7.601391,9.473,0.22079
AMBUJACEM.NS,8,3,5,37.5,29.19,-8.63,49.37,-14.29,3.38,2.03,5.55,20.14,-9.46,2.13,130.38,0.25,1.42,21.24,6.21,113.51,31.4,-82.11,"[{'entry_time': datetime.date(2024, 11, 25), 'entry_price': 504.95001220703125, 'exit_time': datetime.date(2024, 11, 28), 'exit_price': 513.0, 'max_gain_pct': 1.9902936033296341, 'max_loss_pct': -2.227943306868851, 'shares': 1, 'profit_pct': 1.594214793219616, 'holding_days': 3}, {'entry_time': datetime.date(2024, 12, 11), 'entry_price': 578.4500122070312, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(553.5), 'max_gain_pct': 0.07779621359402575, 'max_loss_pct': -19.62140160857626, 'shares': 1, 'profit_pct': np.float64(-4.313252948484936), 'holding_days': 170}]",135865.6831488,Basic Materials,Building Materials,32.56198,2.5437875,1.236,0.08998
VARROC.NS,4,2,2,50.0,37.13,-9.72,61.33,-13.07,3.82,3.82,13.71,55.18,-9.65,5.72,305.0,0.47,4.1,18.6,9.09,75.63,48.31,-27.32,"[{'entry_time': datetime.date(2023, 3, 20), 'entry_price': 272.04998779296875, 'exit_time': datetime.date(2025, 2, 18), 'exit_price': 438.8999938964844, 'max_gain_pct': 155.4310073863648, 'max_loss_pct': -11.266309601825514, 'shares': 1, 'profit_pct': 61.33064274587993, 'holding_days': 701}, {'entry_time': datetime.date(2025, 5, 12), 'entry_price': 468.1000061035156, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(528.6500244140625), 'max_gain_pct': 12.935273984413673, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(12.935273984413673), 'holding_days': 18}]",8090.05056,Consumer Cyclical,Auto Parts,131.59204,5.151226,69.993,0.04461
LANDMARK.NS,2,1,1,50.0,9.36,-12.13,9.36,-12.13,0.77,0.77,-1.38,16.72,-8.42,1.99,90.5,-0.13,-inf,12.13,-2.02,-32.0,-3.9,28.1,"[{'entry_time': datetime.date(2024, 9, 9), 'entry_price': 585.0779418945312, 'exit_time': datetime.date(2025, 2, 5), 'exit_price': 514.0999755859375, 'max_gain_pct': 18.018463961246482, 'max_loss_pct': -14.28492443654582, 'shares': 1, 'profit_pct': -12.131369382814393, 'holding_days': 149}, {'entry_time': datetime.date(2025, 4, 28), 'entry_price': 419.70001220703125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(459.0), 'max_gain_pct': 15.42768599398083, 'max_loss_pct': -2.5494429106075667, 'shares': 1, 'profit_pct': np.float64(9.36382812721547), 'holding_days': 32}]",1905.5210496,Consumer Cyclical,Auto & Truck Dealerships,75.99835,3.5544767,167.354,0.0
BALAJITELE.NS,5,2,3,40.0,74.38,-16.87,108.66,-26.35,4.41,2.94,19.63,63.3,-15.72,4.03,289.2,0.39,2.09,29.35,11.66,33.92,64.8,30.88,"[{'entry_time': datetime.date(2024, 7, 16), 'entry_price': 69.87000274658203, 'exit_time': datetime.date(2025, 3, 17), 'exit_price': 51.459999084472656, 'max_gain_pct': 34.79318248600322, 'max_loss_pct': -26.864181386309088, 'shares': 1, 'profit_pct': -26.348937939622413, 'holding_days': 244}, {'entry_time': datetime.date(2025, 3, 27), 'entry_price': 57.54999923706055, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(80.62000274658203), 'max_gain_pct': 52.99740090188592, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(40.08688760271097), 'holding_days': 64}]",963.2893952,Communication Services,Entertainment,0,1.8478162,8.107,0.0
ROML.NS,4,1,3,25.0,47.46,-23.03,47.46,-38.06,2.06,0.69,-5.41,45.41,-22.36,2.03,318.25,-0.17,-0.5,49.06,-9.81,-52.56,-34.85,17.71,"[{'entry_time': datetime.date(2023, 5, 17), 'entry_price': 41.400001525878906, 'exit_time': datetime.date(2024, 5, 6), 'exit_price': 61.04999923706055, 'max_gain_pct': 92.3913009425619, 'max_loss_pct': -11.111116230135702, 'shares': 1, 'profit_pct': 47.46376083802446, 'holding_days': 355}, {'entry_time': datetime.date(2024, 5, 27), 'entry_price': 54.599998474121094, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(47.349998474121094), 'max_gain_pct': 17.820519466763997, 'max_loss_pct': -22.50915282837453, 'shares': 1, 'profit_pct': np.float64(-13.278388649472769), 'holding_days': 368}]",70.971104,Consumer Defensive,Packaged Foods,26.23889,-28.851559,0.0,0.0
IRCTC.NS,7,2,5,28.57,26.31,-8.94,48.63,-17.91,2.94,1.18,1.13,17.07,-7.84,2.18,122.71,0.05,0.16,31.73,-1.05,182.66,-4.66,-187.32,"[{'entry_time': datetime.date(2024, 12, 4), 'entry_price': 829.22021484375, 'exit_time': datetime.date(2025, 3, 10), 'exit_price': 689.7000122070312, 'max_gain_pct': 2.7382418181614763, 'max_loss_pct': -19.0866310062812, 'shares': 1, 'profit_pct': -16.825470500982487, 'holding_days': 96}, {'entry_time': datetime.date(2025, 3, 24), 'entry_price': 726.9500122070312, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(756.0), 'max_gain_pct': 11.29375805864295, 'max_loss_pct': -4.064927064689708, 'shares': 1, 'profit_pct': np.float64(3.996146544488327), 'holding_days': 67}]",60560.0022528,Industrials,Railroads,46.13041,16.523335,2.451,0.38151002
JUBLINGREA.NS,4,1,3,25.0,68.93,-11.97,68.93,-18.38,5.76,1.92,8.25,34.47,-15.63,2.21,295.0,0.23,1.82,32.07,3.78,-6.12,14.76,20.88,"[{'entry_time': datetime.date(2022, 3, 21), 'entry_price': 489.51165771484375, 'exit_time': datetime.date(2023, 2, 22), 'exit_price': 447.86505126953125, 'max_gain_pct': 16.203768528778546, 'max_loss_pct': -17.26155304402319, 'shares': 1, 'profit_pct': -8.507786441640372, 'holding_days': 338}, {'entry_time': datetime.date(2023, 5, 4), 'entry_price': 415.787109375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(702.4000244140625), 'max_gain_pct': 105.90498947778826, 'max_loss_pct': -10.286658340496894, 'shares': 1, 'profit_pct': np.float64(68.93261204511398), 'holding_days': 757}]",11100.4450816,Basic Materials,Specialty Chemicals,44.234406,3.7866528,26.094,0.08868
CHAMBLFERT.NS,2,2,0,100.0,29.3,0.0,43.42,0.0,inf,inf,29.3,64.39,-10.02,6.43,518.0,2.08,0.0,0.0,11.71,224.27,65.19,-159.08,"[{'entry_time': datetime.date(2022, 7, 28), 'entry_price': 300.5412292480469, 'exit_time': datetime.date(2024, 6, 4), 'exit_price': 346.172119140625, 'max_gain_pct': 39.64637974601282, 'max_loss_pct': -20.03262546664927, 'shares': 1, 'profit_pct': 15.182905189662815, 'holding_days': 677}, {'entry_time': datetime.date(2024, 6, 5), 'entry_price': 384.1875915527344, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(551.0), 'max_gain_pct': 89.13937888447421, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(43.419520076917586), 'holding_days': 359}]",21995.7952512,Basic Materials,Agricultural Inputs,13.338193,2.523001,1.134,0.20656
TRF.NS,6,4,2,66.67,64.47,-24.29,134.57,-31.67,2.65,5.31,34.88,68.03,-13.9,4.89,143.17,0.61,4.73,43.22,31.91,384.39,250.79,-133.6,"[{'entry_time': datetime.date(2024, 8, 22), 'entry_price': 516.9000244140625, 'exit_time': datetime.date(2025, 2, 24), 'exit_price': 353.20001220703125, 'max_gain_pct': 14.364479878709016, 'max_loss_pct': -39.504740290640214, 'shares': 1, 'profit_pct': -31.669569447708025, 'holding_days': 186}, {'entry_time': datetime.date(2025, 3, 20), 'entry_price': 344.3999938964844, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(381.70001220703125), 'max_gain_pct': 21.196283767049504, 'max_loss_pct': -3.2084750257835437, 'shares': 1, 'profit_pct': np.float64(10.830435241458822), 'holding_days': 71}]",417.066752,Industrials,Specialty Industrial Machinery,16.168941,4.990322,138.044,0.42098
RISHABH.NS,3,1,2,33.33,23.18,-19.5,23.18,-21.37,1.19,0.59,-5.27,13.46,-14.71,0.91,102.67,-0.26,-2.82,35.23,-16.78,-36.5,-20.21,16.29,"[{'entry_time': datetime.date(2024, 9, 10), 'entry_price': 371.8500061035156, 'exit_time': datetime.date(2025, 1, 31), 'exit_price': 292.3999938964844, 'max_gain_pct': 6.911383963322772, 'max_loss_pct': -24.230201593282636, 'shares': 1, 'profit_pct': -21.3661451937462, 'holding_days': 143}, {'entry_time': datetime.date(2025, 4, 17), 'entry_price': 240.82000732421875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(296.6499938964844), 'max_gain_pct': 26.775175860675006, 'max_loss_pct': -0.1121187045299885, 'shares': 1, 'profit_pct': np.float64(23.183284143456184), 'holding_days': 43}]",1135.1755776,Technology,Scientific & Technical Instruments,50.33898,1.9399085,21.285,0.0
UNIDT.NS,4,0,4,0.0,0.0,-9.2,0.0,-17.59,0.0,0.0,-9.2,8.73,-14.76,0.59,220.75,-1.13,-1.13,33.11,-9.13,-21.58,-33.11,-11.53,"[{'entry_time': datetime.date(2024, 3, 22), 'entry_price': 239.0388946533203, 'exit_time': datetime.date(2024, 4, 5), 'exit_price': 237.449951171875, 'max_gain_pct': 0.3115925011233174, 'max_loss_pct': -7.312002889378438, 'shares': 1, 'profit_pct': -0.6647217323146376, 'holding_days': 14}, {'entry_time': datetime.date(2024, 4, 12), 'entry_price': 242.86233520507812, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(200.14999389648438), 'max_gain_pct': 16.224750766921755, 'max_loss_pct': -20.498169603774162, 'shares': 1, 'profit_pct': np.float64(-17.587058640660167), 'holding_days': 413}]",402.5089536,Energy,Oil & Gas Equipment & Services,28.120567,1.5361906,12.164,0.058119997
